1.6729E+12,1253.09,1253.62,1248.55,1250.56,6270.0082,1.6729E+12,7843957.67,7061,3010.5234,3766205.605,0,0
1.6729E+12,1250.57,1251.1,1247.4,1250.79,6041.2352,1.67291E+12,7548761.232,7502,2701.7451,3376005.401,0,1
1.67291E+12,1250.79,1251.31,1247.72,1250.3,6535.9026,1.67291E+12,8166783.973,7051,2915.8883,3643531.936,0,0
1.67291E+12,1250.3,1250.3,1245.05,1248.38,6643.2233,1.67291E+12,8287915.244,8447,3289.2238,4103449.662,0,0
1.67291E+12,1248.39,1252.31,1248.32,1251.09,5626.3755,1.67292E+12,7036462.927,5871,3899.756,4876914.875,0,1
1.67292E+12,1251.09,1255.5,1250.5,1255.36,7067.7455,1.67292E+12,8854702.995,6759,4828.9122,6050540.426,0,1
1.67292E+12,1255.35,1255.39,1251.57,1252.58,5192.6067,1.67292E+12,6507237.698,5603,2285.2363,2863554.027,0,0
1.67292E+12,1252.58,1253.72,1246.75,1247.06,13706.0572,1.67293E+12,17143030.71204000,12448,6843.7243,8560310.948,0,0
1.67293E+12,1247.06,1250.12,1242.4,1247.67,16961.754,1.67293E+12,21129664.76632200,15082,8614.3141,10731710.71331200,0,1
1.67293E+12,1247.67,1252.31,1247.2,1248.63,12802.5243,1.67293E+12,16002490.32675200,12081,5970.8556,7463080.928,0,1
1.67293E+12,1248.63,1249.97,1246.81,1248.29,4933.9091,1.67294E+12,6158550.912,5747,1942.049,2424279.211,0,0
1.67294E+12,1248.29,1249.49,1246.51,1246.92,3626.6624,1.67294E+12,4525541.268,4598,1378.5403,1720440.231,0,0
1.67294E+12,1246.92,1251.24,1246.32,1250.91,5121.2667,1.67295E+12,6398090.884,5657,2806.3319,3506475.341,0,1
1.67295E+12,1250.89,1254.29,1250.59,1253.18,4442.1765,1.67295E+12,5564232.406,6175,2907.7452,3642178.957,0,1
1.67295E+12,1253.19,1253.8,1251.85,1253.36,2977.0308,1.67295E+12,3730266.414,4490,1578.2424,1977606.313,0,1
1.67295E+12,1253.37,1253.65,1250.84,1251.92,5500.1319,1.67296E+12,6887056.455,4550,2425.1664,3036659.117,0,0
1.67296E+12,1251.92,1252.37,1250.06,1250.29,1570.9322,1.67296E+12,1965832.437,2698,678.2383,848740.022,0,0
1.67296E+12,1250.3,1252.69,1247.63,1250.85,7177.7375,1.67296E+12,8973935.516,7952,3697.9633,4623091.42,0,1
1.67296E+12,1250.9,1257.46,1249.52,1255.14,9765.0031,1.67297E+12,12245417.52333500,9364,5827.5775,7307836.984,0,1
1.67297E+12,1255.15,1255.33,1250.83,1250.92,2964.8244,1.67297E+12,3715922.956,4099,1317.4725,1651593.035,0,0
1.67297E+12,1250.91,1251.53,1247.62,1251.51,7412.3082,1.67297E+12,9261530.166,7297,3273.0535,4089320.346,0,1
1.67297E+12,1251.51,1252.71,1250.15,1250.53,3856.7129,1.67298E+12,4827151.982,4110,1887.9617,2363001.076,0,0
1.67298E+12,1250.59,1251.8,1248.35,1250.78,4876.4808,1.67298E+12,6096000.398,5689,2513.1365,3141682.607,0,1
1.67298E+12,1250.78,1250.78,1246.8,1248.98,3901.3388,1.67298E+12,4872056.679,4871,1574.4653,1966163.934,0,0
1.67298E+12,1249.05,1249.05,1245.45,1247.33,3852.1444,1.67299E+12,4805551.739,5668,1543.0005,1924864.163,0,0
1.67299E+12,1247.33,1247.81,1245.83,1247.24,3687.2597,1.67299E+12,4597580.893,5403,1469.3646,1832160.204,0,0
1.67299E+12,1247.25,1249.62,1247.24,1248.95,2889.2286,1.673E+12,3606933.955,4722,1659.4333,2071664.229,0,1
1.673E+12,1248.96,1248.96,1245.66,1247.87,3917.5867,1.673E+12,4886178.18,6227,1679.8555,2095025.09,0,0
1.673E+12,1247.88,1248.16,1244.29,1244.91,4133.7574,1.673E+12,5152749.99,5349,1413.2646,1761578.1,0,0
1.673E+12,1244.92,1246.09,1236.93,1242.97,13978.8811,1.67301E+12,17363582.09039000,14070,6409.8662,7960316.021,0,0
1.67301E+12,1242.97,1244.34,1238.15,1243.38,6561.9632,1.67301E+12,8149738.365,7560,2934.9567,3645986.905,0,1
1.67301E+12,1243.39,1253.45,1234.9,1249.87,37362.9631,1.67301E+12,46470770.02540600,32166,19545.4466,24315800.66966800,0,1
1.67301E+12,1249.87,1252.46,1245.68,1247.78,11801.6873,1.67302E+12,14740546.02333800,12780,5240.7427,6544860.984,0,0
1.67302E+12,1247.78,1264.53,1247.78,1262.45,31665.6518,1.67302E+12,39818079.97970700,23930,18360.6402,23085335.92522300,0,1
1.67302E+12,1262.45,1267.9,1259.63,1263.68,14046.5655,1.67302E+12,17741747.35193600,13503,7369.5995,9308973.583,0,1
1.67302E+12,1263.77,1269,1261.62,1263.03,8191.975,1.67303E+12,10360058.12111200,9991,4091.4422,5174119.12,0,0
1.67303E+12,1263.04,1269.45,1263.04,1266.18,8948.3713,1.67303E+12,11336930.43912300,9728,5162.9359,6540990.028,0,1
1.67303E+12,1266.19,1276.13,1264.66,1272.64,22785.4211,1.67304E+12,28968902.70473200,18745,12253.3471,15577872.17380600,0,1
1.67304E+12,1272.64,1275.78,1265.13,1265.48,11133.182,1.67304E+12,14140994.61787700,12392,5148.9245,6540901.985,0,0
1.67304E+12,1265.48,1267.8,1264.81,1265.82,3495.2978,1.67304E+12,4425930.805,5872,1726.0849,2185653.427,0,1
1.67304E+12,1265.82,1270,1265.69,1269.26,2996.524,1.67305E+12,3797516.738,4476,1929.7728,2445444.712,0,1
1.67305E+12,1269.26,1271.09,1267.77,1268.8,3439.8229,1.67305E+12,4366192.761,6072,2208.4283,2802937.138,0,0
1.67305E+12,1268.81,1270.49,1266.07,1270.43,3663.1242,1.67305E+12,4644681.663,5472,2000.3703,2536435.838,0,1
1.67305E+12,1270.42,1270.69,1268.16,1268.5,2291.1352,1.67306E+12,2908290.781,4460,1335.7272,1695520.421,0,0
1.67306E+12,1268.5,1268.77,1265.76,1266.21,2480.5055,1.67306E+12,3144157.108,3825,1172.1732,1485956.922,0,0
1.67306E+12,1266.2,1266.66,1265,1266.16,1584.0345,1.67306E+12,2005402.232,2680,816.1898,1033277.12,0,0
1.67306E+12,1266.16,1266.16,1263.56,1264.29,1544.5843,1.67307E+12,1953405.959,2534,489.2437,618707.1329,0,0
1.67307E+12,1264.29,1264.37,1263.32,1264.14,1433.6623,1.67307E+12,1812187.615,2154,606.9078,767123.0551,0,0
1.67307E+12,1264.14,1264.42,1262.01,1264.4,3515.9056,1.67307E+12,4441200.648,3457,1902.4517,2402829.235,0,1
1.67307E+12,1264.41,1266.73,1264.4,1266.39,2528.2411,1.67308E+12,3200279.918,3542,1570.3038,1987597.65,0,1
1.67308E+12,1266.4,1266.69,1263.48,1264.36,5065.5784,1.67308E+12,6407823.23,4644,2458.5361,3109972.946,0,0
1.67308E+12,1264.36,1265.71,1263.42,1264.78,2897.87,1.67309E+12,3663705.047,3699,1900.9873,2403230.263,0,1
1.67309E+12,1264.77,1265.21,1263.8,1263.92,1255.8537,1.67309E+12,1588032.244,2597,659.6129,834083.8955,0,0
1.67309E+12,1263.92,1263.93,1262.55,1263.42,2658.8314,1.67309E+12,3358966.556,3349,1183.5634,1495193.564,0,0
1.67309E+12,1263.42,1263.42,1261,1263.2,4368.2721,1.6731E+12,5514204.966,5691,2168.1207,2736662.207,0,0
1.6731E+12,1263.2,1264.93,1262.08,1262.67,3269.881,1.6731E+12,4133115.17,3819,1950.6196,2465665.021,0,0
1.6731E+12,1262.67,1265.5,1261,1265.11,4652.8065,1.6731E+12,5878803.535,4885,2444.969,3089388.414,0,1
1.6731E+12,1265.1,1265.24,1263.65,1264.74,1868.4309,1.67311E+12,2362745.125,3154,987.5526,1248719.812,0,0
1.67311E+12,1264.74,1264.75,1261.6,1262.27,2884.1775,1.67311E+12,3641723.197,3761,1032.3186,1303244.077,0,0
1.67311E+12,1262.26,1263.09,1261.59,1262.11,1596.4949,1.67311E+12,2015264.09,2486,755.5514,953655.7847,0,0
1.67311E+12,1262.1,1264.34,1262.1,1263.67,1520.0087,1.67312E+12,1920425.313,2667,798.7505,1009058.646,0,1
1.67312E+12,1263.67,1265.8,1263.46,1265.01,2693.9485,1.67312E+12,3407266.51,3338,1502.6508,1900434.222,0,1
1.67312E+12,1265.01,1265.49,1262.67,1264.02,2750.4544,1.67313E+12,3476369.279,3767,1562.7127,1974886.659,0,0
1.67313E+12,1264.01,1266.44,1262.5,1264.06,5140.6175,1.67313E+12,6499097.497,5768,2762.6296,3492187.958,0,1
1.67313E+12,1264.07,1264.7,1261.61,1262.8,4361.1328,1.67313E+12,5508255.039,5338,1933.041,2441442.289,0,0
1.67313E+12,1262.8,1264.16,1261.5,1263.79,2407.0232,1.67314E+12,3039974.249,3232,1259.6225,1590862.659,0,1
1.67314E+12,1263.78,1264.47,1257.6,1260.82,8849.2263,1.67314E+12,11152508.44871100,9559,4073.1148,5132235.432,0,0
1.67314E+12,1260.82,1262.01,1259.06,1261.82,3923.9083,1.67314E+12,4946767.856,4684,2099.3179,2646238.437,0,1
1.67314E+12,1261.83,1262.4,1259.37,1261.23,3230.8686,1.67315E+12,4074554.877,3088,1919.0133,2420631.796,0,0
1.67315E+12,1261.25,1262.52,1260.33,1262.51,1831.6529,1.67315E+12,2310350.188,2813,968.731,1221828.535,0,1
1.67315E+12,1262.52,1262.8,1261.96,1262.13,846.9214,1.67315E+12,1069135.205,1438,356.548,450095.1155,0,0
1.67315E+12,1262.14,1263.53,1262.13,1263.53,981.8226,1.67316E+12,1239817.432,1661,532.3943,672315.4855,0,1
1.67316E+12,1263.54,1264.12,1262.51,1264.11,2859.8731,1.67316E+12,3612708.144,2658,931.4768,1176729.718,0,1
1.67316E+12,1264.12,1264.12,1262.24,1263.44,2592.2563,1.67316E+12,3275779.598,2962,1864.5748,2356371.438,0,0
1.67316E+12,1263.44,1263.54,1262.15,1263.16,1255.2634,1.67317E+12,1585298.688,2480,589.3357,744290.548,0,0
1.67317E+12,1263.17,1266.17,1262.2,1263.17,5353.0834,1.67317E+12,6769272.926,5280,3044.5775,3849943.29,0,1
1.67317E+12,1263.17,1264.16,1261.8,1263.01,2468.7384,1.67318E+12,3118384.981,3294,1302.9765,1645891.379,0,0
1.67318E+12,1263.01,1263.2,1261.52,1261.58,1984.8968,1.67318E+12,2505967.959,2931,1053.5205,1330136.21,0,0
1.67318E+12,1261.55,1262.49,1261.2,1262.1,1776.7996,1.67318E+12,2241937.518,2973,1001.0065,1263069.968,0,1
1.67318E+12,1262.1,1263.38,1262.08,1263.31,1871.3769,1.67319E+12,2363358.163,2611,891.0937,1125228.793,0,1
1.67319E+12,1263.31,1266,1263.31,1266,2536.1297,1.67319E+12,3206684.293,3980,1584.3085,2003258.679,0,1
1.67319E+12,1266,1275.4,1264.28,1274.04,14065.8472,1.67319E+12,17867427.67564700,14288,8107.6429,10297087.54692600,0,1
1.67319E+12,1274.04,1279.9,1261.68,1263.79,20834.0204,1.6732E+12,26453302.85562700,19628,9795.2889,12437678.49975400,0,0
1.6732E+12,1263.79,1267.62,1262.99,1264.44,5279.0182,1.6732E+12,6679884.777,6145,2826.9893,3576879.535,0,1
1.6732E+12,1264.44,1265.56,1263.35,1265.26,2743.5877,1.6732E+12,3470052.277,3723,1617.8658,2046065.687,0,1
1.6732E+12,1265.27,1266.46,1264.79,1265.05,2000.282,1.67321E+12,2530953.524,3658,968.1978,1225007.195,0,0
1.67321E+12,1265.01,1271.63,1264.08,1270.43,7097.815,1.67321E+12,9006844.458,10779,4022.8529,5104550.274,0,1
1.67321E+12,1270.43,1273.07,1269.18,1269.83,4118.5071,1.67322E+12,5234044.411,6334,2266.1067,2879791.167,0,0
1.67322E+12,1269.83,1271.41,1268.34,1269.39,3795.7076,1.67322E+12,4820007.882,5882,1911.5135,2427055.402,0,0
1.67322E+12,1269.39,1295,1269.39,1290.04,38131.0547,1.67322E+12,48987026.47589000,35428,19990.5552,25677373.11096900,0,1
1.67322E+12,1290.06,1295.49,1285.22,1294.79,20188.4749,1.67323E+12,26046297.05240800,24819,9560.5502,12332851.96722800,0,1
1.67323E+12,1294.79,1300,1288.8,1293.94,17937.5467,1.67323E+12,23221814.13555300,23851,10465.6862,13549939.30328600,0,0
1.67323E+12,1293.94,1312.51,1291.33,1306.2,33393.365,1.67323E+12,43528648.14012400,35644,17311.8267,22567224.28513900,0,1
1.67323E+12,1306.2,1313.31,1304.16,1310.24,13274.891,1.67324E+12,17371681.71520200,13934,6896.6084,9025346.761,0,1
1.67324E+12,1310.25,1314.77,1308.46,1310.84,12125.661,1.67324E+12,15904560.77020000,14467,6443.862,8451157.117,0,1
1.67324E+12,1310.84,1313.31,1307.88,1307.95,6339.4753,1.67324E+12,8311463.04,8107,2834.5704,3716619.742,0,0
1.67324E+12,1307.95,1311.47,1307.29,1308.69,5810.8811,1.67325E+12,7607059.311,8317,3093.6341,4050278.584,0,1
1.67325E+12,1308.7,1313.12,1307.43,1311.73,8002.9785,1.67325E+12,10490364.85032000,9950,3622.4174,4748265.316,0,1
1.67325E+12,1311.73,1318.1,1308.13,1309.93,12179.3543,1.67325E+12,15979106.29016000,13284,6350.8023,8332061.629,0,0
1.67325E+12,1310.09,1324.42,1309.6,1317.17,20647.0666,1.67326E+12,27200606.72667600,18716,10750.3285,14162757.03310400,0,1
1.67326E+12,1317.22,1327.52,1316.47,1322.7,14027.2992,1.67326E+12,18554756.02762200,16236,7871.2015,10408845.83009400,0,1
1.67326E+12,1322.7,1324.21,1317.42,1318.28,10866.9266,1.67327E+12,14358859.24998700,12057,4937.9706,6524768.747,0,0
1.67327E+12,1318.28,1322.5,1315.55,1319.77,15201.0729,1.67327E+12,20055313.50347100,11074,6163.681,8131434.247,0,1
1.67327E+12,1319.76,1325.5,1316.2,1319.46,11809.0727,1.67327E+12,15600194.33577600,13043,5940.6975,7849646.167,0,0
1.67327E+12,1319.46,1330,1316.33,1325.81,16699.081,1.67328E+12,22102722.26259100,19116,9320.4289,12334829.29175500,0,1
1.67328E+12,1325.86,1341.35,1323,1335.51,33688.2399,1.67328E+12,44859465.53097500,31123,17463.0663,23261124.37897700,0,1
